2.526509802557367e-003	1.132869e+000	1.180491e+000
2.536275427557367e-003	1.227067e+000	1.179339e+000
2.546041052557367e-003	1.319566e+000	1.178188e+000
2.555806677557366e-003	1.410366e+000	1.177038e+000
2.565572302557366e-003	1.499466e+000	1.175889e+000
2.575337927557366e-003	1.581554e+000	1.174741e+000
2.585103552557366e-003	1.658101e+000	1.173595e+000
2.594869177557366e-003	1.728377e+000	1.172454e+000
2.604634802557365e-003	1.791712e+000	1.171348e+000
2.614400427557365e-003	1.847503e+000	1.170484e+000
2.624166052557365e-003	1.895218e+000	1.170735e+000
2.633931677557365e-003	1.934402e+000	1.174162e+000
2.643697302557365e-003	1.964682e+000	1.182869e+000
2.653462927557364e-003	1.985769e+000	1.196240e+000
2.663228552557364e-003	1.997463e+000	1.210558e+000
2.672994177557364e-003	1.999651e+000	1.222102e+000
2.682759802557364e-003	1.992314e+000	1.229432e+000
2.692525427557364e-003	1.975521e+000	1.233002e+000
2.702291052557363e-003	1.949432e+000	1.234009e+000
2.712056677557363e-003	1.914296e+000	1.233630e+000
2.721822302557363e-003	1.870448e+000	1.232668e+000
2.731587927557363e-003	1.818304e+000	1.231519e+000
2.741353552557363e-003	1.758363e+000	1.230325e+000
2.751119177557362e-003	1.691196e+000	1.229126e+000
2.760884802557362e-003	1.617441e+000	1.227926e+000
2.770650427557362e-003	1.537804e+000	1.226727e+000
2.790181677557361e-003	1.363961e+000	1.224334e+000
2.819478552557361e-003	1.079464e+000	1.220752e+000
2.848775427557360e-003	7.881961e-001	1.217181e+000
2.868306677557360e-003	6.025531e-001	1.214806e+000
2.878072302557360e-003	5.149773e-001	1.213620e+000
2.887837927557359e-003	4.320233e-001	1.212436e+000
2.897603552557359e-003	3.544818e-001	1.211252e+000
2.907369177557359e-003	2.830914e-001	1.210070e+000
2.917134802557359e-003	2.185326e-001	1.208889e+000
2.926900427557359e-003	1.614206e-001	1.207709e+000
2.936666052557358e-003	1.122994e-001	1.206530e+000
2.946431677557358e-003	7.163739e-002	1.205352e+000
2.956197302557358e-003	3.982186e-002	1.204176e+000
2.965962927557358e-003	1.715602e-002	1.203001e+000
2.975728552557358e-003	3.855864e-003	1.201826e+000
2.985494177557357e-003	4.813303e-005	1.200653e+000
2.995259802557357e-003	5.769110e-003	1.199481e+000
3.005025427557357e-003	2.096428e-002	1.198310e+000
3.014791052557357e-003	4.548884e-002	1.197141e+000
3.024556677557356e-003	7.910910e-002	1.195972e+000
3.034322302557356e-003	1.215047e-001	1.194805e+000
3.044087927557356e-003	1.722716e-001	1.193639e+000
3.053853552557356e-003	2.309261e-001	1.192474e+000
3.063619177557356e-003	2.969092e-001	1.191310e+000
3.073384802557355e-003	3.695921e-001	1.190147e+000
3.083150427557355e-003	4.482824e-001	1.188985e+000
3.092916052557355e-003	5.322300e-001	1.187824e+000
3.102681677557355e-003	6.206352e-001	1.186665e+000
3.122212927557354e-003	8.074136e-001	1.184350e+000
3.130583463271640e-003	8.915854e-001	1.183359e+000
3.138953998985926e-003	9.750692e-001	1.182369e+000
3.147324534700211e-003	1.057865e+000	1.181379e+000
3.155695070414496e-003	1.139973e+000	1.180391e+000
3.164065606128782e-003	1.221392e+000	1.179403e+000
3.172436141843068e-003	1.302124e+000	1.178416e+000
3.180806677557353e-003	1.382167e+000	1.177430e+000
3.190572302557353e-003	1.470446e+000	1.176281e+000
3.200337927557353e-003	1.554243e+000	1.175133e+000
3.210103552557353e-003	1.632757e+000	1.173986e+000
3.219869177557352e-003	1.705243e+000	1.172842e+000
3.229634802557352e-003	1.771007e+000	1.171716e+000
3.239400427557352e-003	1.829425e+000	1.170720e+000
3.249166052557352e-003	1.879939e+000	1.170422e+000
3.258931677557351e-003	1.922068e+000	1.172482e+000
3.268697302557351e-003	1.955410e+000	1.179278e+000
3.278462927557351e-003	1.979648e+000	1.191370e+000
3.288228552557351e-003	1.994551e+000	1.205858e+000
3.297994177557351e-003	1.999977e+000	1.218631e+000
3.307759802557350e-003	1.995874e+000	1.227410e+000
3.317525427557350e-003	1.982280e+000	1.232141e+000
3.327291052557350e-003	1.959327e+000	1.233875e+000
3.337056677557350e-003	1.927232e+000	1.233855e+000
3.346822302557350e-003	1.886301e+000	1.233028e+000
3.356587927557349e-003	1.836925e+000	1.231917e+000
3.366353552557349e-003	1.779573e+000	1.230732e+000
3.376119177557349e-003	1.714792e+000	1.229533e+000
3.385884802557349e-003	1.643201e+000	1.228333e+000
3.395650427557349e-003	1.565480e+000	1.227134e+000
3.405416052557348e-003	1.482370e+000	1.225937e+000
3.434712927557348e-003	1.208841e+000	1.222350e+000
3.443083463271633e-003	1.124890e+000	1.221327e+000
3.451453998985919e-003	1.041511e+000	1.220306e+000
3.459824534700205e-003	9.587062e-001	1.219285e+000
3.468195070414490e-003	8.764743e-001	1.218264e+000
3.476565606128775e-003	7.948156e-001	1.217245e+000
3.484936141843061e-003	7.137302e-001	1.216227e+000
3.493306677557346e-003	6.332180e-001	1.215209e+000
3.503072302557346e-003	5.442596e-001	1.214023e+000
3.512837927557346e-003	4.596440e-001	1.212838e+000
3.522603552557346e-003	3.801776e-001	1.211654e+000
3.532369177557346e-003	3.066176e-001	1.210471e+000
3.542134802557345e-003	2.396649e-001	1.209290e+000
3.551900427557345e-003	1.799576e-001	1.208109e+000
3.561666052557345e-003	1.280646e-001	1.206930e+000
3.571431677557345e-003	8.448044e-002	1.205752e+000
3.581197302557345e-003	4.962040e-002	1.204575e+000
3.590962927557344e-003	2.381669e-002	1.203399e+000
3.600728552557344e-003	7.315193e-003	1.202225e+000
3.610494177557344e-003	2.731534e-004	1.201051e+000
3.620259802557344e-003	2.757677e-003	1.199879e+000
3.630025427557344e-003	1.474509e-002	1.198708e+000
3.639791052557343e-003	3.612116e-002	1.197538e+000
3.649556677557343e-003	6.668219e-002	1.196369e+000
3.659322302557343e-003	1.061370e-001	1.195201e+000
3.669087927557343e-003	1.541095e-001	1.194035e+000
